predicted,Actual
2.947371672400036e-15,
-1.321977393971975e-15,
1.196572985123635e-16,
7.086721289303237e-16,
7.5651415152169e-16,
-2.21182414413443e-17,1.0
4.4292612770786464e-17,
0.9999999999999976,
3.1129084513487966e-16,0.0
1.5893572038630297e-15,1.0
0.9999999999999949,
-9.009482698969867e-16,0.0
5.892309247927254e-16,
0.9999999999999993,
1.6009291869435607e-15,1.0
0.9999999999999987,0.0
-5.407925550044557e-16,
-5.031356443809987e-17,
-3.210501783963396e-16,
-6.34221984280842e-16,
1.4502969913455992e-15,
0.9999999999999953,
2.0916955205453297e-15,
1.0000000000000013,
1.0000000000000075,
-2.235010343990232e-15,
-1.0051467053413677e-15,0.0
1.707168994188714e-15,
7.291082397677555e-16,
4.596816481257944e-16,
1.6831670779364296e-16,0.0
0.9999999999999991,
-7.29545537365077e-16,
-2.1608810047834146e-15,
2.659406814397853e-15,
-8.372060248772264e-16,
-1.510663001545277e-15,
1.0000000000000047,
-1.279517769408112e-15,
4.476623313985733e-17,1.0
0.9999999999999927,
8.688162514347545e-15,0.0
2.5530336703144413e-15,
5.792549319037186e-16,
0.9999999999999973,
8.790604073754563e-16,
7.58398210764576e-17,
1.0000000000000062,
-7.200075129528548e-16,
0.9999999999999993,
9.809596498066014e-16,
1.0000000000000002,
6.730424336706699e-16,1.0
0.9999999999999989,
-5.534912095551259e-16,1.0
-1.3304726500457516e-16,1.0
3.0376392356989705e-16,
1.0000000000000056,
4.455527534878623e-16,
6.186102157695582e-16,
-4.560832331377072e-16,0.0
0.999999999999996,1.0
-5.381890635041781e-17,0.0
0.9999999999999971,0.0
3.9288237275527554e-16,
0.9999999999999989,
3.8593933017686995e-17,
0.9999999999999998,
2.5375956298517912e-15,
0.9999999999999984,1.0
-2.6435666504731938e-15,
1.0000000000000027,
6.174397672186422e-17,
0.9999999999999996,
0.9999999999999953,0.0
-1.6047165259111099e-15,
1.045286954527667e-15,
2.8336193167650966e-16,
1.012267873886125e-17,
4.926038561074773e-16,
8.397249239005309e-15,0.0
1.820142565990567e-15,
6.660133970538066e-18,
1.4565609036370637e-15,
1.2289400589467616e-15,
-1.504719710057688e-15,
1.4443263350145768e-15,0.0
9.047949874858492e-17,
0.9999999999999993,
7.293873475029092e-16,
-6.412482963795831e-16,
1.4971642902004338e-15,
1.2309110273475624e-15,
2.858658344089698e-15,
1.3372413396557712e-15,
0.9999999999999989,
1.0637114904044299e-15,
-2.5820439943597563e-16,0.0
2.01259972341557e-15,0.0
-1.5689473069938523e-15,0.0
-1.190270670721593e-15,
0.9999999999999993,
7.206791584553297e-16,
2.0327613974362936e-15,
1.226571002979405e-15,0.0
8.97544323354698e-16,
-1.4504476454112598e-15,
0.9999999999999991,
2.087624244170073e-15,0.0
1.700589345695685e-15,0.0
-6.201249034127529e-16,0.0
1.8353886337653217e-16,
3.8792398961590074e-16,
7.806940764783279e-15,
3.5775231753649263e-16,
1.4239721182197087e-15,
-1.007326376842523e-15,
1.5261547365082213e-15,
-1.2565957181252724e-15,
-1.0376768919224514e-15,1.0
-1.5566399043947354e-17,
-6.121273696515069e-17,
0.9999999999999991,
2.2227624423578763e-15,
-1.4126000734872079e-16,1.0
4.703557515074887e-16,
-1.844120205424111e-16,
1.6596028889319658e-15,
0.9999999999999991,0.0
-3.146540531274207e-17,
1.1018137880659605e-15,
-8.886453376515098e-16,
-2.905541017914566e-16,
0.9999999999999971,
1.1954854754636467e-15,
4.029214853369797e-15,
-1.4387108392328958e-16,
0.9999999999999982,
-6.682552215756507e-16,0.0
0.9999999999999958,0.0
1.5900319253445168e-15,0.0
1.0000000000000064,1.0
0.9999999999999998,
8.168735695331958e-16,0.0
-4.559178636245533e-16,
0.999999999999998,
-2.599488560080191e-16,1.0
-4.111242703749293e-16,
-1.3592756222229807e-15,1.0
-8.348097139072201e-16,
5.968246503337419e-16,
1.000000000000007,0.0
0.9999999999999987,
-9.738232326152482e-16,
-5.893703574363806e-16,
2.3418316000583482e-17,
-5.110328339990612e-16,
1.510402368052247e-16,
1.7054894535903664e-15,0.0
6.923815104462824e-16,0.0
-3.816117054554457e-16,0.0
6.845036940501887e-16,0.0
0.999999999999998,
0.9999999999999982,
5.778322909684586e-15,
6.2933302052881425e-15,0.0
5.881084571822751e-16,
0.9999999999999996,
1.0000000000000062,
-4.4308561436668104e-16,
1.755348914036295e-16,0.0
-7.507446583174599e-16,1.0
-6.645111048969006e-16,1.0
1.0000000000000073,0.0
0.9999999999999982,
-3.948364883417408e-16,0.0
0.9999999999999987,
-1.7415955608460034e-15,
7.246230222343552e-16,
3.041086874404315e-16,1.0
0.9999999999999984,
-2.02935380637283e-16,
-7.050798076424861e-16,0.0
0.9999999999999996,
4.480823888708367e-16,
2.3341094123899942e-15,
0.9999999999999973,
-5.357478903927782e-16,
-1.440984602034542e-15,
7.28841856763058e-15,0.0
0.9999999999999973,0.0
1.1868113791083038e-15,
7.063842791471746e-16,0.0
-7.957359810409727e-16,
6.534964808249228e-15,
1.2105494484593286e-15,
7.025706802108008e-16,
-4.824665924649363e-16,
1.0,
5.283801413220126e-16,
1.9487040220543172e-15,0.0
1.0107571681935405e-15,
-2.425299703278286e-15,1.0
-9.13073361197628e-17,
7.868311736451647e-15,0.0
7.765449957616417e-16,
3.2806697586107045e-16,
1.4757332126317688e-15,
-1.3238858226488776e-15,1.0
1.315379293855563e-15,
-1.2784591550236714e-15,
2.3894855677047596e-16,
4.048628582944729e-15,0.0
2.13241514029206e-15,
0.9999999999999991,
2.8935967413246333e-16,1.0
3.980482780366693e-16,
2.0007101182162018e-16,
0.9999999999999987,
1.0000000000000064,
-8.855350914998311e-16,
5.043841650780015e-16,
1.0297060079215194e-15,
-1.0503206378254287e-15,0.0
1.0645380412775154e-15,
1.3714373259556519e-15,
7.786970886599162e-15,
-1.055259449104318e-15,
-7.749759942808678e-16,0.0
2.5479156459282193e-15,
1.0000000000000002,
-8.628045011046724e-16,1.0
9.062804541222133e-16,0.0
1.3300192546199193e-15,0.0
1.3393019485105012e-15,
0.999999999999996,
6.917867385722564e-17,
-2.4828733300151834e-16,
0.9999999999999993,
-6.143487612427845e-16,0.0
-2.4266511238664786e-15,0.0
4.53727997844122e-16,
-3.8359096558337784e-16,
1.000000000000006,
-1.4470603045203689e-16,0.0
1.0,
-6.440623518192206e-16,
1.2285072698150662e-15,0.0
-2.163422848508623e-15,
9.74168661885466e-16,
1.0000000000000049,0.0
4.925983175123828e-16,
1.939620524263575e-15,
1.5497348005279964e-15,
-1.7710437455279572e-15,
5.9360693627198366e-15,
3.4710779012206897e-16,
1.0000000000000002,0.0
0.999999999999998,
5.802619414607291e-16,
1.5643165941846034e-15,
0.9999999999999978,
-4.831340533588629e-17,0.0
0.9999999999999956,0.0
1.5089781314585974e-15,
1.0000000000000067,0.0
7.029491777716818e-15,
0.9999999999999951,
0.9999999999999987,0.0
-8.581445271023018e-16,
2.263681760786191e-15,
-1.443669827603223e-16,
-6.441097388640468e-16,
3.5495106587466746e-16,
1.0000000000000069,
2.1897403435958906e-17,0.0
1.3218560973453044e-16,
4.950830973211605e-16,
1.0,1.0
6.0400688924928515e-16,0.0
-5.106420300287749e-16,
0.9999999999999969,0.0
0.9999999999999991,0.0
7.04458426631597e-16,0.0
1.1750336400784236e-15,
0.9999999999999991,
1.9484266472630366e-15,
-5.071349948821401e-16,
2.490642182508786e-16,
-1.3785332043569641e-16,
0.9999999999999973,
-1.4602699420810028e-15,1.0
1.0000000000000002,
-2.1819433784768957e-15,
3.6381254477337626e-16,
9.260830150395603e-16,
1.5024805955579217e-15,
5.17079009774556e-15,
1.0000000000000009,1.0
-5.551382499979301e-16,
-2.508001093463775e-16,
3.907671901415835e-16,
8.08985482268423e-16,
3.302516315550538e-16,
0.9999999999999969,
-3.2747196062762347e-16,
-7.531619503047656e-18,0.0
0.9999999999999996,
0.9999999999999989,
-5.813123319335465e-16,
-1.0543121780419612e-15,
-1.2489838048838388e-15,1.0
-7.039335218689816e-16,
1.159298260765909e-15,
8.41616979108118e-16,1.0
-8.5533162440518245e-16,
-6.640385723127507e-16,0.0
-9.761235322841475e-16,
-4.2585775167114877e-16,
-6.841001363127681e-16,0.0
0.9999999999999987,
-7.751947344745877e-16,
1.2034886953573236e-15,
1.0000000000000067,
-9.07173612869496e-16,
0.9999999999999989,
-9.571844187214836e-16,
-2.25431487270471e-16,
0.9999999999999742,
-7.366915164775375e-16,
-6.628935994947805e-17,0.0
7.022279420781814e-16,0.0
-1.897685043440841e-15,
3.540104770827288e-16,
4.0767593810485505e-16,0.0
1.4688152542417234e-17,
-1.0273693940433145e-16,
1.0000000000000002,
-1.097783761571646e-15,
0.9999999999999978,0.0
0.999999999999995,
-4.976792981352487e-16,
-1.2146990086902574e-16,0.0
4.91350896618088e-16,1.0
-5.497712147135954e-16,0.0
7.177975615551332e-15,
7.077579077523695e-16,
8.150219552346128e-15,
1.7799047383463096e-15,
0.9999999999999987,0.0
0.9999999999999984,0.0
0.9999999999999998,
0.9999999999999993,
0.9999999999999989,0.0
1.3627396284645649e-15,
1.0,0.0
0.9999999999999976,
-9.016916195807003e-16,
1.9556581089516215e-15,
1.0000000000000002,
4.228818187525829e-16,
2.2769080602889437e-15,
-9.841348947963551e-16,
1.0000000000000069,
2.489929135219417e-16,
0.9999999999999991,
-1.9639662197031975e-15,
0.9999999999999978,
-7.623386328766199e-16,0.0
5.880574552754008e-16,1.0
-1.004083246226101e-15,
0.9999999999999989,0.0
0.9999999999999989,1.0
-4.1063824120935e-16,
6.195347719695108e-15,
-6.250708907373644e-16,
-4.6439722454764814e-17,
1.0,
8.314452653055643e-16,
1.1928172005248237e-15,
3.0233371146310313e-16,
0.9999999999999976,1.0
1.0000000000000022,
0.9999999999999984,
-7.93123031538289e-16,
-4.3508548055364365e-16,
0.9999999999999996,1.0
0.9999999999999982,0.0
1.3250382355947154e-15,
-1.5491081746781865e-16,
3.343027417033142e-16,
1.8798494158772166e-16,1.0
-2.361596196499073e-15,
7.778042779165838e-16,0.0
0.9999999999999982,0.0
0.9999999999999991,
0.9999999999999993,1.0
0.9999999999999952,
1.5367734424698589e-15,
-2.1020048178221165e-15,
0.9999999999999996,
0.9999999999999991,
6.082535931829943e-16,
7.045716898176406e-16,
3.480084970737691e-15,
1.2964584357331477e-15,
9.659902413221771e-17,
-2.007732230362129e-15,0.0
2.7104254680638507e-16,
-3.277485514626366e-16,
-9.419208941695192e-16,
1.1920349391068695e-15,
-1.6046101256981914e-15,0.0
1.0013471660980495e-15,0.0
-2.0422672154780837e-15,0.0
-7.184202647195784e-16,0.0
1.107061639240528e-15,
1.0000000000000004,
0.9999999999999762,
-1.0189439209513008e-15,
-1.6778180372440376e-15,
3.559594303635415e-16,0.0
3.7796432197521575e-16,
6.210975539267188e-15,
0.9999999999999984,
-3.153598385037767e-16,0.0
1.0000000000000056,
-4.706879443657433e-16,
-1.7134111989841437e-16,1.0
0.9999999999999771,
0.9999999999999996,
1.4874168491992153e-15,
8.451581193300741e-16,
-2.2494087928200935e-15,
-2.5443223423152175e-16,0.0
-7.328698404901379e-16,
-1.540564744222383e-15,
0.9999999999999996,
1.0000000000000044,
-1.3515396164258956e-15,
0.9999999999999984,
1.675111995777025e-15,
-3.2615628881539246e-16,
5.575129103553607e-17,0.0
3.33096717334766e-16,0.0
-2.1217212342112577e-15,0.0
7.364351880830663e-16,
-5.302751889489979e-16,
5.397602761294286e-16,
-1.1744042987770332e-15,
6.090842485965944e-16,
0.9999999999999978,
8.831701069824718e-16,
1.8673695835350895e-15,0.0
-8.474350878486993e-16,
7.225486274948808e-16,
-2.326080935445082e-15,
-1.9072541181751786e-15,0.0
1.873392839303629e-15,
1.8526253292195045e-15,0.0
-3.120108209064248e-16,
5.755491517787502e-16,1.0
0.9999999999999976,
0.9999999999999989,1.0
0.9999999999999987,
-7.107949035705246e-16,0.0
1.984323994801513e-15,
-7.646503106315978e-16,0.0
0.9999999999999984,
9.545020503760694e-18,
9.589707378125823e-16,0.0
-1.5653423622242697e-16,
0.9999999999999996,
-3.482286239993607e-16,0.0
-7.880721686796904e-16,
5.618010378748762e-16,
2.0604452398423515e-15,
-4.4262029092908096e-16,
-2.2550560267043694e-16,1.0
7.693554528131809e-17,
-8.492706692208275e-16,1.0
2.596702944976294e-16,0.0
0.9999999999999987,0.0
2.2418258357931653e-15,
1.3150333197971963e-15,0.0
-9.619818470527466e-16,0.0
-1.1937121388546038e-15,
-3.6468285722255143e-16,
8.91221428759959e-15,
4.2266236985913786e-16,
0.9999999999999993,0.0
2.512230107365425e-16,0.0
-8.2080578090415055e-16,
-6.817541064726547e-16,
3.482809861612293e-16,0.0
-9.29116226124865e-16,
0.9999999999999742,
4.861987711115383e-15,
-1.0765566107439003e-15,0.0
9.242507222979162e-16,
0.9999999999999989,0.0
8.278270161201474e-16,
0.9999999999999984,
5.147853895255442e-16,
-2.05842581113258e-15,
0.9999999999999989,
1.739167196902491e-16,
-5.628965692029369e-16,
2.464168962218325e-15,
5.5425313876077536e-15,
0.9999999999999993,
0.9999999999999991,
0.9999999999999948,
0.9999999999999993,
3.4545963300641514e-15,
6.75237121212981e-16,
7.094128163226769e-16,
1.2392687052728918e-15,
2.8229244528057665e-15,0.0
-1.1801961593112787e-15,
-4.569418988909779e-16,
0.999999999999998,
-7.283343092044028e-16,
7.054482062275804e-17,
8.066729020619006e-16,
-1.292898108138279e-15,
5.205650090130678e-16,
-3.8021301029127286e-16,
-1.0948228563289815e-15,
1.16297384790617e-16,
1.0000000000000002,0.0
-4.791331945476867e-16,0.0
-8.489768083453923e-16,0.0
0.9999999999999936,
3.857587548818251e-16,
0.9999999999999969,
-9.9727862747579e-17,1.0
-9.805391871811634e-16,
-1.4897744228069723e-15,0.0
1.900589748271943e-15,
8.765194007355185e-16,
0.9999999999999749,
9.659755270702929e-16,
2.7853022005969785e-15,
0.9999999999999967,1.0
-4.3893213474846995e-16,
-9.128000868032344e-16,
-5.576878457991202e-16,0.0
2.89976883705436e-15,
-6.415063774813773e-16,
-1.6115483775927987e-15,0.0
0.9999999999999989,
0.9999999999999989,
8.967441230106881e-16,0.0
0.9999999999999991,1.0
0.999999999999975,
-4.438830168847006e-16,0.0
1.0000000000000062,0.0
0.9999999999999984,0.0
-7.529640138615771e-16,1.0
4.2993232336436854e-16,
0.9999999999999978,0.0
-1.9354318708786455e-16,
0.9999999999999987,
-3.3915928889021697e-16,
6.320356447244887e-16,
3.396589314042327e-15,
-3.710426012862623e-16,0.0
0.9999999999999998,
9.51811380218298e-16,1.0
0.999999999999998,0.0
0.9999999999999919,
1.0000000000000009,
5.628120200160934e-16,1.0
3.170593810470375e-16,
-1.0542473156480104e-16,
-1.6391201037401723e-15,
1.0000000000000002,
-1.12124312479019e-16,
1.887411856395238e-17,0.0
1.1950910727008184e-15,1.0
4.06494230864328e-15,
0.9999999999999984,0.0
0.9999999999999982,
3.972760938089593e-15,1.0
-2.4101953129331636e-16,
8.274088789287592e-16,
0.9999999999999956,
-1.2469773925684034e-15,
-2.59264016631763e-16,
1.000000000000001,1.0
1.042757348384667e-16,0.0
-1.0864184076096271e-15,
-2.0204264676165552e-15,0.0
4.66971193859653e-16,
-3.1455773789257913e-16,
5.318643075525219e-16,0.0
1.4242255753369382e-15,
-1.9348499080571822e-15,
-1.6801528578172248e-16,1.0
1.898004351949619e-15,0.0
0.9999999999999996,0.0
1.000000000000008,
5.033167106518565e-16,
1.0000000000000078,
-4.080229379828899e-16,
9.866256612068207e-17,
-1.86069362571787e-15,0.0
-2.3846956345368356e-15,0.0
-1.794293159735253e-15,
-1.3107264625902632e-15,0.0
-8.662028102011722e-16,
1.962346795353964e-15,
3.198533392346188e-16,
3.6135377843436625e-16,
4.737496166309663e-16,
-1.1217926898130683e-15,0.0
1.113768100043547e-15,
0.9999999999999989,1.0
9.848383739859098e-16,
5.037044729162814e-16,0.0
-1.0666013793364758e-15,
6.753495612366668e-16,
2.4628441293707198e-15,0.0
1.4706307612606162e-15,
-1.0893055343667545e-15,0.0
1.256800499917636e-16,
7.992286560294749e-16,
-6.719377351818743e-16,0.0
-5.951649170672075e-16,
-9.199175925317519e-16,1.0
-1.664038553573625e-15,
9.98147415719118e-16,
-2.0526236872353458e-15,0.0
-1.9085245847894984e-15,
1.3514888769119894e-15,
9.714598177572308e-16,
2.0388099587614155e-17,
6.902480839940371e-15,0.0
0.9999999999999949,0.0
1.6044605075667001e-15,0.0
0.9999999999999976,
0.999999999999996,
-1.8910188967394753e-16,
4.2000333874997013e-16,
7.870223956435893e-16,
8.109091117560217e-15,
1.6647874409330628e-15,
-7.913147575975594e-16,
2.0086638790910144e-15,
0.9999999999999987,0.0
7.85514334686021e-15,
-5.815966784689713e-16,0.0
0.9999999999999971,
2.450073224292949e-16,
1.6211267426871625e-15,
-6.639922582156845e-17,0.0
-5.89822873110066e-16,
0.9999999999999989,
7.00844421458744e-16,0.0
-3.840721002648596e-16,
1.2326833500446144e-17,1.0
0.999999999999998,
7.755867473025835e-17,
1.3152649690939734e-15,
-1.259365136822301e-15,
1.0,0.0
-1.1269677400376778e-15,0.0
2.2723393870467062e-15,
1.6366224777382227e-15,
-5.4757387236467016e-17,
-2.7005079365300065e-16,
1.0000000000000109,
-5.655015681308287e-17,1.0
1.0000000000000004,0.0
2.651471676930842e-15,0.0
-7.068268075377658e-16,
-5.548395824915764e-16,0.0
-4.586151833497105e-16,
0.9999999999999954,
-1.5081398669799065e-15,
-6.537582190265899e-16,
5.936556997600027e-16,
-1.2706966085545577e-15,0.0
-1.3156222875403288e-15,
1.6948129785858026e-15,
1.284013963609715e-15,
-1.1542375068593728e-15,1.0
-8.628202954714706e-16,
-4.945008677753037e-16,
-1.596354248721931e-16,1.0
0.9999999999999991,
1.6132667517382346e-15,
5.953647852595812e-15,
-1.6094699300886156e-16,0.0
7.080006678753376e-16,
-7.269911493880106e-16,0.0
1.9199369693615054e-16,
0.9999999999999964,
6.19243687532811e-16,0.0
-2.4346546162927783e-16,1.0
2.7579998893356808e-15,0.0
6.943562114595753e-17,
6.207278401126104e-16,
-6.447867845372555e-16,
-1.3387135371803577e-15,
-4.237350368756566e-16,1.0
4.508638972556741e-16,
0.9999999999999978,0.0
2.0361439492340335e-15,
-1.069064312761096e-15,
-1.4878176195779442e-15,
0.9999999999999996,0.0
0.9999999999999987,
1.1805652626615373e-15,0.0
-2.9584175434069073e-16,0.0
-1.3307959037815978e-15,
0.9999999999999998,
1.0000000000000004,
4.102673777996097e-16,
-2.0868367634529203e-16,
-1.6199054084235683e-15,
1.1212054351105328e-15,
1.0000000000000002,
0.9999999999999998,0.0
5.856839920407529e-16,
-1.2966348614539245e-15,
0.9999999999999996,0.0
0.9999999999999978,
0.9999999999999962,0.0
-2.805393794251631e-16,
1.2203444572782094e-15,0.0
-6.427142395264663e-16,
1.0665371333745023e-15,
1.0000000000000078,0.0
-1.0560116133497125e-15,
7.348647202750634e-16,0.0
-7.760473317254882e-16,
1.8557965078635633e-15,0.0
-1.028699638145147e-15,
1.0449530588205748e-15,
1.412520952538093e-15,
-5.1328405248099e-16,0.0
1.0956358583575077e-15,0.0
1.0000000000000018,
-6.163617063359857e-16,
-1.797355280283791e-15,
-5.479253569217727e-16,
0.9999999999999993,
-3.079401716120759e-16,1.0
-2.454754994805208e-15,
1.6477128874175695e-15,
-1.6170209101469666e-15,
-1.106444311356161e-15,
3.6588058999587607e-16,0.0
5.185699766352795e-16,0.0
2.581271319329962e-16,
-1.4770140820983104e-15,
1.0000000000000087,
6.73331477804066e-16,
1.2666436806246206e-15,0.0
3.314503070345593e-16,
2.151398638600603e-16,1.0
3.964994061051217e-16,0.0
2.6542743519281642e-15,
-7.822964576796926e-16,
0.9999999999999984,
4.918388237488681e-16,
2.531184996319154e-15,0.0
-1.8951542940065426e-17,
-1.2481419813334162e-15,0.0
7.971860111999109e-15,
0.9999999999999967,
-1.2770536638435294e-15,
3.7699637065702674e-16,
-4.993125890902605e-16,0.0
6.495871202130067e-16,
-9.793375213888246e-17,
1.9449413506919945e-16,0.0
-1.070212142881081e-15,
1.0000000000000064,
3.3489172038229845e-16,
4.953596446933385e-16,
0.9999999999999946,
-5.068218635505504e-16,
0.9999999999999973,0.0
-4.544214457405216e-16,
4.526262566285705e-16,
1.0000000000000062,
4.825714693495525e-15,
-1.0105529924070577e-16,0.0
1.0000000000000075,
1.000000000000005,
1.035632679573463e-15,
4.3213005875641065e-16,
7.00337684799079e-16,
-1.6210776975492292e-15,0.0
5.269001546325848e-16,
-1.0722879428594538e-16,
1.8179905520219697e-16,1.0
0.9999999999999953,
-4.635340089527831e-16,0.0
-1.5037395954980469e-15,
-3.573375216118898e-17,0.0
1.0000000000000069,
1.5457843251927704e-15,0.0
0.9999999999999978,
-1.2267128323157604e-15,
3.564359662968651e-17,
-4.269078361051232e-16,
5.851672483642027e-16,
2.298303147371113e-16,1.0
-6.533636250134881e-17,
-2.4269223645804806e-16,
0.999999999999998,
0.9999999999999996,
1.0366495868341135e-16,
1.0,
1.0000000000000002,
-9.6463782383212e-17,
0.9999999999999978,0.0
1.0000000000000013,
-1.1989879825481877e-15,0.0
1.2299278022197523e-15,
2.857447056193139e-15,
-7.690816714785919e-16,
3.379437203812851e-16,1.0
8.56247337143964e-15,
0.9999999999999967,
1.2485727692076689e-15,0.0
-1.2101497937659598e-15,
9.983472171840394e-17,
1.0000000000000064,0.0
-1.4838178214586962e-16,0.0
6.977982617570366e-15,
1.9324893066553648e-15,
0.9999999999999982,0.0
4.613044973043879e-16,
5.222549366057138e-16,0.0
-5.918768223696745e-16,
0.9999999999999987,
-2.428272223944324e-16,0.0
6.604816986714625e-16,
0.9999999999999984,
1.947266611068276e-15,
1.0000000000000062,
1.566501306731094e-15,
-1.7596424648420826e-15,
0.9999999999999984,
-6.045656314174508e-17,
4.626516758885858e-16,
2.697959031903252e-16,0.0
2.1216831835865754e-15,
6.679268211840309e-17,
-4.402650507641069e-16,0.0
-1.2710369961998689e-15,
1.4941732994443356e-15,
7.417419663969257e-17,
3.428049802146967e-15,
0.9999999999999984,
4.979628202399289e-15,
-9.096799887290278e-16,
0.9999999999999989,
1.0000000000000007,
1.0000000000000004,
-1.7708649971333335e-15,0.0
-1.1872290549420987e-15,1.0
1.0000000000000009,
2.154226724923004e-15,0.0
6.255815080871605e-16,
1.5674844602831655e-15,0.0
2.171071619006804e-15,
2.1695484403912776e-15,0.0
1.2464165953068859e-17,0.0
1.0000000000000022,
6.657023539016549e-16,
5.117626978104856e-16,
5.311624002515095e-16,
3.270393655145978e-15,
0.9999999999999971,
-1.6613012391938344e-15,
4.040300100518071e-15,0.0
0.999999999999995,0.0
3.0700816548901228e-15,
-1.521757360531554e-15,0.0
1.4485297490390396e-15,1.0
-1.44641384661688e-16,
8.265885689143982e-17,0.0
1.0000000000000004,
7.101215794566266e-16,0.0
-1.7574180467433097e-15,
6.528984488730131e-16,
5.838323557453389e-17,
-2.3434705330402578e-15,0.0
-3.4845006107894987e-16,
-8.167928053526428e-16,
-1.6228657665742866e-16,
8.393213482197643e-16,
1.2948814566246409e-16,
-4.278303665096396e-16,
1.0000000000000002,
-1.5931319790700359e-15,
3.1964440148397275e-15,0.0
1.6998351554364567e-16,0.0
-9.030073949282453e-16,
0.9999999999999998,
9.92570818967524e-16,
1.0000000000000078,
0.9999999999999987,
1.9903389550934273e-15,
1.064598439130573e-15,
1.5794534166545516e-16,
-2.83923260895174e-15,
-8.181402446359575e-16,0.0
0.9999999999999989,
-1.9165539764590776e-15,0.0
7.377973289517474e-16,
0.999999999999998,0.0
-1.8225330410420934e-16,
7.355298508769912e-16,
-1.2657806195902681e-15,
-9.94512854301227e-17,0.0
1.7773868056893446e-15,1.0
0.9999999999999747,0.0
2.10832369508926e-15,
1.0000000000000078,0.0
-8.488607476934504e-16,0.0
-1.5465069313259203e-16,
0.999999999999996,
-5.034274723518823e-16,
0.9999999999999996,0.0
0.9999999999999998,
1.9024201136504024e-15,0.0
-1.1513641468496957e-16,
3.476182340381524e-16,
1.7827968170869428e-16,
0.9999999999999978,
1.81259321734316e-15,
7.359680948730182e-16,
-2.2758798061774335e-16,1.0
-6.814065871547593e-17,
3.110041152407041e-16,
2.889268416549232e-17,
1.8124583463122596e-16,1.0
0.9999999999999984,0.0
-1.7693730836131822e-15,
3.774054292081919e-16,
5.609281965491041e-17,
-3.8406693344497264e-16,0.0
-8.813896026973734e-16,0.0
8.835118818916164e-17,
1.0000000000000002,
6.089658117560581e-16,
-3.0548367004757434e-16,
-4.745951455216173e-16,
0.9999999999999993,
0.9999999999999987,0.0
9.552560849423386e-16,
-7.476078874919192e-17,0.0
0.9999999999999967,
0.999999999999998,0.0
1.0935438321165762e-15,
1.4157241936135605e-15,
3.5992574612046913e-16,
6.673056323346766e-16,
-1.5185683314802545e-15,0.0
-1.5048596385687245e-16,0.0
1.1560634479254894e-15,
2.6702902460011594e-15,
1.7451967437566336e-15,
-1.470445483871191e-15,
7.152012878134456e-16,
1.7003233883809357e-16,
7.541959385260839e-16,0.0
6.9172507997796e-16,0.0
7.867024651040716e-16,
0.9999999999999991,
1.2576427640618037e-15,
9.06555498818779e-16,1.0
-1.083041726957498e-15,1.0
1.4231156665868396e-15,
0.9999999999999984,
2.0782161845313353e-15,
0.9999999999999982,
0.9999999999999978,
-2.4666087950595356e-16,0.0
4.075425496833014e-16,
9.529989553051753e-16,
-1.6029884360757333e-15,
3.6584709388646204e-16,
1.0325849582255314e-15,
3.2974746074088154e-16,
4.017525326054634e-16,
0.9999999999999973,1.0
0.9999999999999996,
1.77390750504371e-16,0.0
1.6010074135437928e-15,0.0
0.9999999999999989,
1.0000000000000004,1.0
0.9999999999999987,0.0
0.9999999999999978,
8.319809337343488e-16,
-1.0781273674450425e-15,
5.687434554456441e-16,0.0
1.0000000000000069,0.0
1.1439525326137268e-15,
-8.041933609860804e-16,1.0
0.9999999999999987,
2.232659207013422e-15,
-1.6484358802913508e-15,
-1.4384581753717638e-16,
-7.568113410444908e-17,0.0
0.9999999999999987,
-1.0818281284313473e-15,0.0
9.327393439797232e-16,0.0
7.289235478862513e-16,1.0
1.0102640897099572e-15,
-2.3790848334287405e-16,
-5.949927051174323e-16,
1.346452420701325e-15,0.0
-2.2715818320069097e-17,0.0
-8.608015615600464e-16,
4.35163178543773e-16,
-2.780812844099089e-16,0.0
0.9999999999999967,
3.1507567059838686e-16,
-1.1637720411922611e-15,
8.180528672212771e-16,
1.0000000000000002,
-6.039294472788066e-16,
-2.9217108559537223e-16,
0.9999999999999989,
-1.1658109326014855e-15,
1.5967630051723383e-15,
-7.756035786009524e-16,0.0
1.7231817610701847e-15,0.0
0.9999999999999989,
-2.1182672831033481e-16,
-1.3561615315964431e-15,
1.012718054378443e-15,0.0
-1.1273515825966203e-16,
2.2943120366600304e-15,
1.0818264892796449e-15,
1.0463172279789318e-15,1.0
6.22450197251994e-17,
3.9660695680186136e-16,
0.999999999999998,
7.686233506922677e-16,
-1.585199479219476e-15,
6.340107180068326e-16,
1.0,0.0
0.9999999999999971,
1.2793930976965032e-15,0.0
-4.276889298938531e-16,
-2.728787632123221e-16,
-4.709991471557108e-16,
0.9999999999999779,
2.012263805641083e-16,
1.0518250644223973e-15,
0.9999999999999942,
0.9999999999999991,
-6.068971930211237e-16,
0.9999999999999991,
2.9652891834602956e-15,
5.380521200939988e-16,
5.821517183729238e-16,0.0
0.9999999999999998,
-3.671584632433666e-16,
1.0000000000000058,0.0
-1.6165485007944793e-15,
0.9999999999999996,0.0
1.936993968799779e-16,
5.598454534826433e-16,
6.62983731946368e-16,
1.0000000000000089,
-6.974406398150891e-16,
1.0137533569761287e-15,
-6.33922375288762e-16,
0.9999999999999991,0.0
-1.5771496056544596e-15,
